Sierra Leone,,,,,,,,,,,,,,,,,,,794264,,,,,,,,,,,,,,,,,,,,794264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895409,1920612,1946495,1973170,2000723,2029230,2058740,2089284,2120880,2153530,2187240,2222029,2257946,2295070,2333500,2373308,2414620,2457448,2501620,2546888,2593123,2640264,2688527,2738398,2790525,2845392,2903199,2963880,3027332,3093342,3161751,3230990,3300789,3373661,3453115,3540728,3639732,3746944,3849915,3931817,3981567,3995290,3979553,3946835,3915066,3898363,3898177,3913681,3953705,4028260,4143115,4303850,4505515,4730020,4952134,5153435,5327364,5478289,5612129,5739293,5867536,5997486,6126450,6255163
Singapore,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000,,,,,,,,,,,,,,,,,,,,84000,,,,,,,,,,,,,,,,,,,,157000,,,,,,,,,,215000,,,,,,,,,,,,,323000,331000,341000,351000,360000,370000,380000,391000,418000,436000,458000,469000,492000,511000,532000,553000,575000,596000,563000,580000,515000,525000,572000,603000,651000,710000,728000,751000,769000,,,,,,938000,961000,979000,1022098,1067968,1120282,1178077,1240283,1305726,1373111,1441037,1508042,1572672,1633694,1690329,1742448,1790662,1836072,1879561,1921095,1960551,1998650,2036291,2074099,2112908,2152644,2191970,2228945,2262444,2291674,2317849,2344275,2375464,2414563,2463269,2520493,2583219,2646959,2708638,2766830,2823012,2880470,2943941,3016624,3099465,3190692,3287420,3385486,3481674,3576537,3670693,3761263,3844693,3919300,3980956,4032217,4086050,4160158,4265999,4409955,4584894,4772216,4945645,5086418,5187933,5256278,5300914
Slovak Republic,,,,,,,,,,,,,,,,,,,2140651,,,,,,,,,,,,,,,,,,,,2140651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436574,3494399,3558070,3625562,3695133,3765317,3834942,3903115,3969202,4032799,4093623,4151408,4205808,4256354,4302571,4344322,4381278,4414055,4444651,4475755,4509366,4546043,4585443,4627506,4671864,4718093,4766402,4816543,4867021,4915864,4961607,5003672,5042276,5077753,5110779,5141880,5170942,5197804,5222922,5246884,5270072,5292792,5314849,5335519,5353767,5368894,5380807,5389895,5396548,5401350,5404845,5407045,5408162,5409182,5411339,5415496,5422122,5430974,5441304,5451968,5462119,5471502,5480332,5488775
Slovenia,,,,,,,,,,,,,,,,,,,469664,,,,,,,,,,,,,,,,,,,,469664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473094,1485208,1497673,1509949,1521658,1532598,1542741,1552231,1561352,1570492,1580010,1590097,1600656,1611254,1621265,1630299,1638169,1645201,1652157,1660081,1669731,1681246,1694389,1709055,1725015,1742004,1760125,1779184,1798248,1816102,1831881,1845186,1856261,1865704,1874446,1883179,1892015,1900766,1909475,1918131,1926701,1935302,1943919,1952220,1959752,1966205,1971488,1975755,1979261,1982378,1985406,1988385,1991319,1994426,1997959,2002084,2006903,2012345,2018172,2024040,2029680,2035012,2040057,2044766
Solomon Islands,,,,,,,,,,,,,,,,,,,56998,,,,,,,,,,,,,,,,,,,,56998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94000,,,,,,,,,,,,,,,,,,,106647,107978,109424,110989,112677,114495,116446,118537,120775,123166,126363,129642,133007,136459,140000,143000,147000,151000,154000,158000,160256,166067,172319,178926,185758,192719,199775,206940,214224,221651,229235,236984,244877,252860,260869,268862,276815,284761,292787,301012,309527,318371,327529,336960,346599,356404,366363,376511,386906,397627,408732,420232,432107,444344,456919,469805,483000,496490,510221,524125,538148,552267,566481,580791
Somalia,950000,,,,,,,,,,,,,,,,,,991488,,,,,,,,,,,,,,,,,,,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264081,2313526,2363736,2415015,2467617,2521750,2577566,2635172,2694628,2755972,2819246,2884550,2952068,3022091,3094969,3170982,3254907,3347825,3442418,3528415,3601206,3646798,3673532,3725116,3860931,4117971,4521026,5042594,5603598,6093765,6435589,6597719,6608106,6521168,6419685,6363791,6372348,6426592,6504572,6570210,6599249,6585079,6543380,6498410,6484228,6524697,6628554,6786636,6982940,7193120,7399033,7596920,7791254,7981955,8170899,8359859,8547497,8733493,8922260,9119848,9330872,9556873,9797445,10052842
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1000000,,,,,,,,,,,,,,,,,,1440820,,,,,,,,,,,,,,,,,,,,1550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13683162,13993912,14322458,14665211,15019719,15384665,15759932,16146536,16546450,16962304,17396477,17850139,18322409,18809986,19308185,19813932,20325179,20843695,21374801,21926000,22502306,23106584,23736249,24384286,25040691,25698624,26353940,27009603,27674353,28360792,29077186,29828924,30611185,31409842,32204995,32983394,33734360,34464223,35196881,35966236,36793907,37690924,38641823,39609488,40542036,41402400,42175740,42873355,43516225,44137342,44760380,45389577,46015405,46631364,47226670,47792787,48330914,48842462,49319363,49751503,50132817,50459978,50738255,50981076
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,8770000,,,,,,,,,,,,,,,,,,11549294,,,,,,,,,,,,,,,,,,,,12203000,12284000,12366000,12449000,12532000,12615000,12699000,12784000,12869000,12955000,13041000,13128000,13216000,13304000,13392000,13482000,13571000,13662000,13753000,13845000,13937000,14030000,14123000,14217000,14312000,14407000,14503000,14600000,14697000,14795000,14894000,14974000,15055000,15136000,15217000,15299000,15381000,15455000,15526000,15584000,15642000,15699000,15754000,15809000,15864000,15920000,15976000,16032000,16088000,16144000,16201000,16258000,16315000,16372000,16429000,16487000,16545000,16603000,16677000,16768000,16859000,16951000,17043000,17136000,17230000,17323000,17418000,17513000,17600000,17678000,17757000,17836000,17916000,17996000,18076000,18157000,18238000,18320000,18402000,18484000,18566000,18659000,18788000,18919000,19050000,19133000,19316000,19450000,19585000,19721000,19858000,19994000,20128000,20263000,20398000,20535000,20673000,20811000,20950000,21091000,21232000,21411000,21628000,21847000,22069000,22292000,22518000,22747000,22977000,23210000,23445000,23675000,23897000,24122000,24349000,24579000,24810000,25043000,25279000,25517000,25757000,25979000,26182000,26387000,26594000,26802000,27012000,27223000,27437000,27651000,28069737,28236442,28427994,28637153,28858741,29089637,29328890,29577608,29838623,30115936,30413044,30731163,31067664,31415410,31764645,32108561,32443113,32770565,33098047,33436107,33791761,34165661,34553119,34949102,35346395,35738587,36124485,36501995,36862658,37196233,37495321,37757496,37984198,38177151,38339878,38476148,38586351,38673057,38745231,38814280,38889158,38979222,39086335,39203352,39318577,39426834,39519508,39608652,39734033,39948910,40288457,40767010,41364726,42039800,42732092,43395441,44017887,44604384,45146258,45638113,46076989,46454895,46771596,47042602
Sri Lanka,,,,,,,,,,,,,,,,,,,1213000,,,,,,,,,,,,,,,,,,,,1213000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217000,,,,,,,,,,,,,,,,,,,,2786000,2820000,2842000,2863000,2885000,2908000,2930000,2952000,2975000,2998000,3021000,3044000,3073000,3107000,3144000,3170000,3194000,3221000,3261000,3311000,3343000,3404000,3470000,3524000,3584000,3626000,3693000,3752000,3820000,3874000,3912000,4031000,4071000,4156000,4233000,4383000,4458000,4467000,4520000,4585000,4668000,4757000,4784000,4811000,4838000,4905000,4971000,5040000,5109000,5179000,5250000,5304000,5367000,5426000,5452000,5505000,5545000,5591000,5730000,5669000,5707000,5748000,5788000,5825000,5872000,5897000,5943000,5989000,6045000,6095000,6134000,6169000,6191000,6296000,6442000,6650000,6854000,7037000,7244000,7455000,8240623,8362125,8495641,8642543,8803521,8978595,9167067,9367565,9578146,9796484,10020405,10248471,10480484,10717705,10962237,11215216,11477133,11746217,12018646,12289319,12554583,12812407,13063663,13311145,13559172,13810647,14066703,14325640,14584167,14837618,15082771,15317817,15544043,15765034,15986020,16210466,16439169,16669911,16899425,17123045,17337048,17542866,17740936,17925624,18089720,18229498,18340596,18428257,18510095,18610110,18745084,18921794,19134096,19369853,19610604,19842536,20062070,20272269,20473799,20669142,20859949,21045394,21223550,21393876
Sudan,4400000,,,,,,,,,,,,,,,,,,5021532,,,,,,,,,,,,,,,,,,,,5156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9189991,9382368,9589333,9808398,10037505,10275029,10519783,10771013,11028369,11291872,11561784,11838481,12122336,12413677,12712917,13020968,13337849,13665390,14008556,14373705,14765539,15186224,15635185,16110926,16610652,17132264,17672864,18232567,18815461,19427400,20070866,20750557,21460487,22179726,22880132,23542778,24158258,24735638,25297277,25875596,26494169,27159893,27865979,28605664,29367076,30141147,30929107,31733750,32549326,33368681,34187729,35002234,35816110,36643433,37503647,38410320,39368726,40373635,41415151,42478309,43551941,44632406,45722083,46822884
Suriname,,,,,,,,,,,,,,,,,,,80721,,,,,,,,,,,,,,,,,,,,80721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214999,222649,229598,236273,243001,250004,257399,265202,273335,281654,290000,298272,306474,314747,323298,332197,341643,351379,360486,367733,372297,373795,372648,369834,366767,364497,363386,363227,363818,364751,365749,366770,368027,369782,372398,376102,381012,386974,393605,400375,406890,413011,418828,424455,430102,435920,441896,447957,454124,460419,466846,473431,480132,486800,493236,499294,504913,510136,515066,519861,524636,529419,534175,538882
Svalbard,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544,3405,3309,3017,2977,2906,2844,2827,2596,2423,2376,2464,2529,2489,2375,2400,,,2165,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,86000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000,,,,,,,109000,,,,,,,,,,113000,,,,,,,,,,,,,,,157000,,,,,,,,,,188000,,,,273000,278951,285333,292178,299488,307229,315335,323710,332228,340755,349181,357459,365645,373904,382477,391553,401184,411365,422152,433598,445735,458611,472236,486560,501509,517024,533202,550089,567534,585327,603385,621346,639383,658564,680341,705602,734925,767579,801540,833994,862947,887467,908158,926420,944404,963591,984632,1006824,1028708,1048174,1063832,1075083,1082777,1088724,1095487,1104909,1117604,1133007,1150344,1168345,1186056,1203330,1220408,1237166
Sweden,1373360,1626584,1772701,2146105,2150159,2156211,2163632,2167483,2164198,2164879,2182254,2211134,2240510,2265246,2284012,2303340,2325125,2344926,2354189,2354278,2360724,2376420,2393815,2410798,2424756,2431799,2431251,2415344,2391775,2385095,2396460,2408567,2420311,2439229,2467151,2496869,2522986,2545315,2564747,2586359,2613960,2648844,2688620,2729589,2769921,2803627,2828241,2847753,2866518,2886418,2904134,2927418,2957254,2988723,3024423,3056255,3076178,3091190,3111082,3140275,3174111,3207040,3239777,3276770,3313870,3341981,3366610,3399840,3440865,3480885,3514057,3539622,3567989,3605026,3640807,3668420,3695129,3735679,3792612,3860352,3902859,3937168,3981274,4021874,4063091,4102752,4134190,4144735,4152290,4169168,4212270,4258229,4303869,4336656,4371031,4407165,4448775,4487273,4533382,4566228,4586024,4607725,4628033,4652070,4672452,4699790,4728406,4753181,4772451,4785018,4822451,4848633,4881871,4916134,4958726,4997923,5036464,5078929,5104594,5136472,5174926,5214302,5251133,5287311,5321478,5362779,5402275,5441214,5486389,5522704,5573033,5620456,5667753,5712642,5745769,5783402,5820509,5827488,5851973,5904600,5949945,5981646,6017675,6045717,6072116,6093767,6105474,6120967,6130024,6142264,6162895,6187929,6210013,6231741,6250627,6269433,6289126,6315081,6344185,6371448,6407455,6466005,6533699,6604495,6673928,6754885,6829159,6907264,7014001,7076003,7129070,7176203,7219871,7261994,7303942,7346541,7390134,7434674,7480001,7526139,7573556,7623278,7676568,7734003,7796427,7862718,7929066,7990318,8042839,8084965,8117863,8144217,8168135,8192569,8218933,8246302,8272581,8294604,8310467,8319266,8322909,8325682,8333446,8350392,8377422,8413155,8456561,8505752,8558829,8616729,8678657,8738894,8789976,8826949,8847421,8853934,8852650,8852487,8860153,8877022,8901831,8935392,8977965,9029345,9090707,9161374,9236872,9311110,9379687,9440747,9495392,9545823
Switzerland,1200000,,,,,,,,,,,,,,,,,,1826051,,,,,,,,,,,,,,,,,,,,1986000,1998000,2008000,2020000,2031000,2042000,2054000,2065000,2077000,2088000,2100000,2112000,2123000,2135000,2147000,2159000,2171000,2183000,2195000,2208000,2220000,2235000,2251000,2266000,2282000,2298000,2314000,2330000,2346000,2363000,2379000,2399000,2406000,2412000,2427000,2442000,2457000,2471000,2484000,2497000,2510000,2524000,2538000,2552000,2566000,2579000,2593000,2607000,2623000,2639000,2655000,2680000,2697000,2715000,2733000,2750000,2768000,2786000,2803000,2821000,2839000,2853000,2863000,2874000,2885000,2896000,2907000,2918000,2929000,2940000,2951000,2965000,3002000,3040000,3077000,3114000,3151000,3188000,3226000,3263000,3300000,3341000,3384000,3428000,3472000,3461000,3560000,3604000,3647000,3691000,3735000,3776000,3819000,3864000,3897000,3883000,3883000,3888000,3880000,3869000,3877000,3876000,3874000,3883000,3896000,3910000,3932000,3956000,3988000,4022000,4051000,4080000,4102000,4122000,4140000,4155000,4168000,4180000,4192000,4206000,4226000,4254000,4286000,4323000,4364000,4412000,4467000,4524000,4582000,4640000,4668088,4726281,4788955,4851983,4912879,4970798,5026644,5082961,5143629,5213340,5296052,5393334,5502915,5618068,5729362,5829839,5916770,5991515,6056165,6114502,6169124,6221393,6269871,6311231,6340818,6355947,6355012,6340979,6321339,6306326,6303346,6315530,6341096,6376512,6415987,6455375,6493102,6530777,6571061,6617925,6673738,6740104,6814701,6891266,6961228,7018702,7060963,7090483,7112948,7136740,7167908,7207987,7254975,7307078,7361231,7415007,7468350,7521613,7573204,7621211,7664318,7701690,7733709,7761820
Syria,,,,,,,,,,,,,,,,,,,1337000,,,,,,,,,,,,,,,,,,,,1337000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413330,3496671,3587333,3685409,3790891,3903672,4023540,4150185,4283219,4422215,4566822,4716875,4872506,5034188,5202606,5378287,5561371,5751807,5949690,6155081,6368017,6588936,6817940,7054361,7297254,7546139,7800152,8059995,8328592,8609920,8906543,9219690,9547693,9886629,10230958,10576592,10921760,11267240,11614542,11966274,12324116,12690183,13063423,13438799,13809349,14171130,14518843,14856464,15200324,15572833,15988534,16454926,16962918,17490104,18004797,18484122,18920727,19321300,19694259,20053743,20410606,20766037,21117690,21468962
Taiwan,,,,,,,,,,,,,,,,,,,2000000,,,,,,,,,,,,,,,,,,,,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,,,,,,,,,,,,,,,,,,,,2345000,,,,,,,,,,,,,,,,,,,,2500000,,,,,,,,,,2864000,2903000,2942000,2982000,3022000,3085000,3140000,3172000,3200000,3232000,3275000,3334000,3402000,3469000,3528000,3562000,3583000,3621000,3658000,3692000,3736000,3797000,3870000,3940000,4009000,4095000,4195000,4289000,4388000,4493000,4614000,4742000,4867000,4995000,5128000,5255000,5384000,5530000,5678000,5821000,5987000,6163000,6339000,6507000,6520000,6533000,6546000,6346000,6697000,7280000,7981000,8251000,8550000,8850000,9160000,9486000,9825000,10164000,10500000,10853000,11209000,11563000,11919000,12277000,12631000,12978000,13321000,13649000,13962000,14282000,14598000,14918000,15226000,15526000,15824000,16122000,16450000,16785000,17112000,17450000,17848000,18177000,18501000,18803000,19083000,19337000,19556000,19758000,19976000,20208000,20278000,20492000,20687000,20886000,21093000,21290000,21458000,21639000,21834000,22008000,22183000,22336000,22451000,22543000,22622000,22701000,22782000,22859000,22921000,22974000,23025000,23072000,23114000,23151000
Tajikistan,,,,,,,,,,,,,,,,,,,466629,,,,,,,,,,,,,,,,,,,,466629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531502,1577037,1626400,1677745,1729928,1782503,1835763,1890702,1948890,2012262,2082499,2160358,2245098,2334221,2424189,2512493,2598074,2681780,2765317,2851284,2941501,3036693,3136061,3238090,3340561,3441990,3541938,3641296,3741547,3844809,3952691,4064671,4180321,4301334,4429847,4566786,4713454,4867754,5023022,5170285,5303152,5418785,5519021,5607922,5691845,5775404,5860334,5945181,6027676,6104268,6172807,6232587,6285809,6336724,6391120,6453240,6524634,6604426,6691416,6783390,6878637,6976958,7078755,7183529
Tanzania,,,,,,,,,,,,,,,,,,,3019768,,,,,,,,,,,,,,,,,,,,3019768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314332,,,,,,,,,,5299000,,,,,,,,,,,,,,,,,7740786,,7649766,7847333,8055939,8274761,8503222,8740991,8987990,9244386,9510560,9787066,10074485,10373274,10683638,11005471,11338515,11682835,12038154,12405300,12786751,13185749,13604523,14044480,14504837,14982938,15474884,15977990,16491445,17016577,17555450,18111097,18685789,19281182,19897071,20531760,21182600,21848290,22525148,23215060,23928658,24680404,25478979,26331511,27230502,28152305,29064223,29943732,30783155,31592450,32388671,33197305,34038161,34917073,35832494,36788281,37786946,38831024,39923609,41068185,42267667,43524738,44841226,46218486,47656367,49153002
Thailand,,,,,,,,,,,,,,,,,,,4665000,,,,,,,,,,,,,,,,,,,,4665000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230000,,,,,,,,,,,,,,,,,,,,5775000,,,,,,,,,,,,,,,,,,,,6670000,,,,,,,,,,7320000,7413000,7507000,7602000,7699000,7797000,7896000,7996000,8098000,8201000,8305000,8431000,8559000,8689000,8822000,8957000,9094000,9232000,9418000,9608000,9802000,10000000,10202000,10435000,10673000,10916000,11165000,11419000,11734000,12058000,12392000,12735000,13087000,13399000,13718000,14045000,14379000,14721000,14980000,15244000,15513000,15787000,16060000,16462000,16868000,17284000,17710000,18148000,18569000,19000000,20607323,21150234,21718195,22312977,22936039,23588546,24271352,24985010,25729780,26505650,27312399,28149653,29016942,29913729,30839333,31792743,32771644,33774026,34799247,35846930,36915397,38004462,39109571,40219377,41319380,42398941,43453204,44483729,45494423,46492281,47482643,48460289,49422519,50379788,51346204,52328663,53339762,54368583,55370526,56284973,57072058,57711519,58225969,58671177,59126690,59650157,60258113,60933752,61660383,62408639,63155029,63898879,64642931,65370277,66060383,66698483,67276383,67796451,68267982,68706122,69122234,69518555,69892142,70243267
Timor-Leste,,,,,,,,,,,,,,,,,,,137262,,,,,,,,,,,,,,,,,,,,137262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442000,,,,,,,,,461000,,,,,,,,,,,,,,,433398,438379,443630,449210,455164,461526,468314,475533,483177,491231,499676,508499,517698,527284,537278,547681,558110,568440,579184,591068,604382,620126,637590,653351,662785,662962,652072,632134,608743,589744,580707,583764,597067,617347,639513,659846,677073,692306,706986,723453,743145,767267,794561,821141,841687,852817,852280,842341,829617,823386,830089,852522,888099,931324,974024,1010367,1038572,1060770,1079749,1099887,1124355,1153834,1187194,1223665
Togo,,,,,,,,,,,,,,,,,,,445985,,,,,,,,,,,,,,,,,,,,445985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395458,1426130,1442950,1453288,1462655,1474705,1491145,1511826,1535016,1557851,1577708,1593657,1607735,1625493,1654451,1699541,1763332,1843004,1931480,2018669,2097273,2165335,2225052,2278418,2328971,2379649,2430120,2480291,2533721,2594914,2666921,2751151,2846305,2949279,3055479,3161327,3266857,3372562,3475964,3574135,3665509,3747750,3822591,3897510,3982804,4085492,4208738,4349349,4500173,4650754,4793504,4926142,5050919,5170252,5288273,5408044,5529908,5652811,5776837,5901859,6027798,6154813,6283092,6412560
Tokelau,917,,,,,,,,,,,,,,,,,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,1516,1504,1522,1560,1610,1666,1723,1778,1828,1873,1910,1938,1951,1948,1924,1878,1813,1738,1670,1618,1587,1574,1574,1577,1575,1567,1556,1545,1543,1554,1581,1619,1661,1694,1713,1712,1696,1669,1637,1609,1583,1558,1538,1524,1520,1529,1548,1566,1571,1552,1504,1432,1349,1271,1210,1170,1148,1139,1136,1135,1134,1136,1141
Tonga,16962,,,,,,,,,,,,,,,,,,18658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500,,,,,,,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,21000,,,,,,,,,,23000,,,,,,,,,,25000,,,,,,,,,,29000,,,,,,,,34000,,,,,,,,,,,47220,49311,51173,52785,54156,55326,56368,57387,58510,59875,61601,63741,66257,69001,71758,74364,76787,79049,81096,82879,84369,85518,86347,86982,87606,88343,89252,90290,91354,92292,92999,93443,93673,93766,93829,93944,94139,94392,94674,94938,95150,95305,95426,95541,95691,95907,96196,96551,96966,97431,97935,98476,99053,99659,100286,100926,101584,102254,102910,103519,104058,104509,104891,105265
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,60000,,,,,,,,,,,,,,,,,,,,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,,,,,,,,124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268000,274000,279000,285000,291000,298000,304000,310000,317000,324000,331000,338000,345000,352000,357000,362000,367000,373000,378000,383000,389000,367000,371000,376000,379000,382000,385000,388000,392000,398000,405000,412000,417000,422000,428000,435000,442000,450000,458000,466000,476000,492000,510000,525000,536000,547000,561000,583000,600000,616000,635999,647638,661131,677445,697015,719735,744934,771405,797503,821324,841210,856289,866959,875083,883421,893922,907340,922942,939413,954771,967658,977679,985548,992348,999650,1008617,1019403,1031694,1045600,1061140,1078200,1097067,1117461,1138006,1156858,1172735,1185012,1194138,1201224,1207942,1215494,1224233,1233753,1243590,1253000,1261443,1268851,1275460,1281396,1286871,1292058,1296962,1301576,1306065,1310622,1315386,1320418,1325672,1331040,1336349,1341465,1346350,1350999,1355342
Tunisia,800000,,,,,,,,,,,,,,,,,,862029,,,,,,,,,,,,,,,,,,,,875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529608,3596387,3661847,3727072,3792913,3860000,3928722,3999242,4071527,4145402,4220701,4297441,4375959,4456986,4541457,4630000,4723497,4821782,4923201,5025402,5127001,5226965,5326668,5430023,5542400,5667516,5806713,5958456,6120018,6287287,6457092,6628154,6800734,6974955,7151430,7330267,7511099,7692463,7872065,8047027,8215111,8375587,8528401,8672916,8808669,8935523,9053410,9162870,9265266,9362447,9456117,9546453,9634180,9722180,9814009,9912114,10017832,10130368,10247325,10365089,10480934,10594057,10704948,10813680
